Sat May 21 03:01:41.867 2022 : CtMain::main processing for command=/ call show 
Sat May 21 03:01:41.867 2022 : Entering LinuxControllerExplorer::explore 
Sat May 21 03:01:41.867 2022 : Entering LinuxControllerExplorer::getCtrlCount
Sat May 21 03:01:41.867 2022 : LinuxControllerExplorer::getCtrlCount _hDvr=4 _hDvrSwr =-1
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::createArray
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:01:42.053 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:42.053 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:42.053 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::createVd
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::createArray
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:01:42.053 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:42.053 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:42.053 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::createVd
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::createArray
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:01:42.053 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:42.053 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:42.053 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::createVd
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::createArray
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:01:42.053 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:42.053 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:42.053 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::createVd
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::createArray
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:01:42.053 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:42.053 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:42.053 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::createVd
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::createArray
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:01:42.053 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:42.053 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:42.053 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:01:42.053 2022 : Drive deviceID=9 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:42.053 2022 : Drive deviceID=9 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:01:42.053 2022 : Drive deviceID=10 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:42.053 2022 : Drive deviceID=10 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:01:42.053 2022 : Drive deviceID=11 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:42.053 2022 : Drive deviceID=11 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:01:42.053 2022 : Drive deviceID=19 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:42.053 2022 : Drive deviceID=19 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:01:42.053 2022 : Drive deviceID=13 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:42.053 2022 : Drive deviceID=13 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:01:42.053 2022 : Drive deviceID=20 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:42.053 2022 : Drive deviceID=20 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:01:42.053 2022 : Drive deviceID=12 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:42.053 2022 : Drive deviceID=12 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:01:42.053 2022 : Drive deviceID=17 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:42.053 2022 : Drive deviceID=17 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:01:42.053 2022 : Drive deviceID=15 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:42.053 2022 : Drive deviceID=15 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:01:42.053 2022 : Drive deviceID=18 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:42.053 2022 : Drive deviceID=18 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:01:42.053 2022 : Drive deviceID=14 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:42.053 2022 : Drive deviceID=14 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:01:42.053 2022 : Drive deviceID=16 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:42.053 2022 : Drive deviceID=16 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::createRmCfg
Sat May 21 03:01:42.053 2022 : Entering AdapterDataMfi::isAllowHDDSSDMix
Sat May 21 03:01:42.053 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:42.053 2022 : Exiting AdapterDataMfi::isAllowHDDSSDMix retCode = 0
Sat May 21 03:01:42.053 2022 : Entering AdapterDataMfi::isAllowMixInLd
Sat May 21 03:01:42.053 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:42.053 2022 : Entering AdapterDataMfi::isAllowSSDMixInLd
Sat May 21 03:01:42.053 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:42.053 2022 : Exiting AdapterDataMfi::isAllowSSDMixInLd
Sat May 21 03:01:42.053 2022 : Entering MWCliRootCp::validateVDorEPDList
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : VdDataMfi::isVolumeEPD ID=0 epd=0
Sat May 21 03:01:42.053 2022 : VdDataMfi::isVolumeEPD ID=1 epd=0
Sat May 21 03:01:42.053 2022 : VdDataMfi::isVolumeEPD ID=2 epd=0
Sat May 21 03:01:42.053 2022 : VdDataMfi::isVolumeEPD ID=3 epd=0
Sat May 21 03:01:42.053 2022 : VdDataMfi::isVolumeEPD ID=4 epd=0
Sat May 21 03:01:42.053 2022 : VdDataMfi::isVolumeEPD ID=5 epd=0
Sat May 21 03:01:42.053 2022 : VdDataMfi::isVolumeEPD ID=6 epd=0
Sat May 21 03:01:42.053 2022 : VdDataMfi::isVolumeEPD ID=7 epd=0
Sat May 21 03:01:42.053 2022 : VdDataMfi::isVolumeEPD ID=8 epd=0
Sat May 21 03:01:42.053 2022 : VdDataMfi::isVolumeEPD ID=9 epd=0
Sat May 21 03:01:42.053 2022 : VdDataMfi::isVolumeEPD ID=10 epd=0
Sat May 21 03:01:42.053 2022 : VdDataMfi::isVolumeEPD ID=11 epd=0
Sat May 21 03:01:42.053 2022 : MWCliRootCp::validateVDorEPDList vdCnt=12 epdCnt=0 isAllTkn=1
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.053 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.054 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.054 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.054 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.054 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.054 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.054 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.054 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.054 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.054 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.054 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.054 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.054 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.054 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.054 2022 : Entering RmDataMfi::vdSortFunc
Sat May 21 03:01:42.054 2022 : Exiting RmDataMfi::vdSortFunc
Sat May 21 03:01:42.054 2022 : logDrvCnt is 12
Sat May 21 03:01:42.054 2022 : Entering RmDataMfi::getVd
Sat May 21 03:01:42.054 2022 : Entering MfiData::getMrLdList
Sat May 21 03:01:42.054 2022 : LinuxMfiDataProvider::fireIoctl DCMD=3010000 mbox.w[0]=1 mbox.w[1]=0 mbox.w[2]=0
Sat May 21 03:01:42.054 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat May 21 03:01:42.054 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Sat May 21 03:01:42.054 2022 : Exiting MfiData::getMrLdList Ld count = 12
Sat May 21 03:01:42.054 2022 : Exiting RmDataMfi::getVd
Sat May 21 03:01:42.054 2022 : Entering MWCliRootCp::validateIsVDorEPD ldNumber=0 isEPD=1 isUserReqisVD=1
Sat May 21 03:01:42.054 2022 : VdDataMfi::isVolumeEPD ID=0 epd=0
Sat May 21 03:01:42.054 2022 : VdDataMfi::getMrLdInfo targetId=0
Sat May 21 03:01:42.054 2022 : LinuxMfiDataProvider::fireIoctl DCMD=3020000 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0
Sat May 21 03:01:42.054 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat May 21 03:01:42.054 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Sat May 21 03:01:42.054 2022 : VdDataMfi::isVdSSCD ID=0 isSSCD=0
Sat May 21 03:01:42.054 2022 : isSSCDld is set to 0
Sat May 21 03:01:42.054 2022 : Entering AdapterDataMfi::isSSCSupported
Sat May 21 03:01:42.054 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:42.054 2022 : Exiting AdapterDataMfi::isSSCSupported
Sat May 21 03:01:42.054 2022 : Entering RmDataMfi::getPdListInLd
Sat May 21 03:01:42.054 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:42.054 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:42.054 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:42.054 2022 : Entering MfiData::getMrCfgData
Sat May 21 03:01:42.054 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:42.054 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:42.054 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:42.054 2022 : Exiting RmDataMfi::getPdListInLd
Sat May 21 03:01:42.054 2022 : Drive deviceID=9 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:42.054 2022 : Drive deviceID=9 (PdDataMfi::getBlockSize) value=512
Sat May 21 03:01:42.054 2022 : VdDataMfi::getBlockSizeOfVd ID=0 blocksizeOfVd=512 
Sat May 21 03:01:42.054 2022 : VdDataMfi::getMrLdInfo targetId=0
Sat May 21 03:01:42.054 2022 : LinuxMfiDataProvider::fireIoctl DCMD=3020000 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0
Sat May 21 03:01:42.054 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat May 21 03:01:42.054 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Sat May 21 03:01:42.054 2022 : Entering RmDataMfi::getPdListInLd
Sat May 21 03:01:42.054 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:42.054 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:42.054 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:42.054 2022 : Entering MfiData::getMrCfgData
Sat May 21 03:01:42.054 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:42.054 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:42.054 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:42.054 2022 : Exiting RmDataMfi::getPdListInLd
Sat May 21 03:01:42.054 2022 : Drive deviceID=9 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:01:42.054 2022 : Drive deviceID=9 (PdDataMfi::getBlockSize) value=512
Sat May 21 03:01:42.054 2022 : VdDataMfi::getBlockSizeOfVd ID=0 blocksizeOfVd=512 
Sat May 21 03:01:42.054 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat May 21 03:01:42.054 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Sat May 21 03:01:42.054 2022 : VdDataMfi::scanPartitions ID=0 Sec0[508]=50, Sec0[509]=202
Sat May 21 03:01:42.054 2022 : Entering RmDataMfi::deleteVd
Sat May 21 03:01:42.054 2022 : Entering MfiData::getMrLdList
Sat May 21 03:01:42.054 2022 : LinuxMfiDataProvider::fireIoctl DCMD=3090000 mbox.w[0]=20000 mbox.w[1]=100 mbox.w[2]=0
Sat May 21 03:01:42.270 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat May 21 03:01:42.270 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Sat May 21 03:01:42.270 2022 : Exiting RmDataMfi::deleteVd
Sat May 21 03:01:42.270 2022 : deleteVd return value is 0
Sat May 21 03:01:42.270 2022 : Entering RmDataMfi::getVd
Sat May 21 03:01:42.270 2022 : Entering MfiData::getMrLdList
Sat May 21 03:01:42.270 2022 : Exiting RmDataMfi::getVd
Sat May 21 03:01:42.270 2022 : Entering MWCliRootCp::validateIsVDorEPD ldNumber=1 isEPD=1 isUserReqisVD=1
Sat May 21 03:01:42.270 2022 : VdDataMfi::isVolumeEPD ID=1 epd=0
Sat May 21 03:01:42.270 2022 : VdDataMfi::getMrLdInfo targetId=1
Sat May 21 03:01:42.270 2022 : LinuxMfiDataProvider::fireIoctl DCMD=3020000 mbox.w[0]=1 mbox.w[1]=0 mbox.w[2]=0
Sat May 21 03:01:42.747 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat May 21 03:01:42.747 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Sat May 21 03:01:42.747 2022 : VdDataMfi::isVdSSCD ID=1 isSSCD=0
Sat May 21 03:01:42.747 2022 : isSSCDld is set to 0
Sat May 21 03:01:42.747 2022 : Entering AdapterDataMfi::isSSCSupported
Sat May 21 03:01:42.747 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:42.747 2022 : Exiting AdapterDataMfi::isSSCSupported
Sat May 21 03:01:42.747 2022 : Entering RmDataMfi::getPdListInLd
Sat May 21 03:01:42.747 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:42.747 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:42.747 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:42.747 2022 : Entering MfiData::getMrCfgData
Sat May 21 03:01:42.747 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:42.747 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:01:42.747 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:01:42.747 2022 : Exiting RmDataMfi::getPdListInLd
